quote_date,expiration,strike,option_type,underlying_price,bid,ask,mid,volume,open_interest,implied_volatility,moneyness,tte,delta,gamma,vega,theta,z_vol_oi,z_iv,z_spread,iv_residual,pcp_deviation,pcp_dev_pct,if_score_pct,composite_score,flag_wide_spread,flag_zscore_anomaly,flag_surface_anomaly,flag_pcp_violation,flag_greeks_anomaly,if_anomaly
2026-04-21,2027-12-17,250.0,C,706.8800048828125,448.5,453.26,450.88,1.0,23.0,1.0000000000000003e-05,0.35366681512153586,605,0.9786825532081472,0.0,0.0,-0.05731501969426555,-0.06547872278583443,-1.5700878730278152,-0.31203209502888724,-0.580500299572419,-13.761560211066978,-0.06074872325303546,0.4979802598065681,3,False,False,True,True,False,True
2026-04-21,2027-12-17,255.0,C,706.8800048828125,420.0,424.24,422.12,2.0,19.0,1.0000000000000003e-05,0.36074015142396654,605,0.9786825532081472,0.0,0.0,-0.05796852312026722,-0.06003836835587158,-1.5700878730278152,-0.3161448504368448,-0.5748934542646245,-38.04446885547833,-0.17927956682114798,0.5036317731051461,3,False,False,True,True,False,True
2026-04-21,2027-12-17,275.0,C,706.8800048828125,425.53,430.5,428.015,1.0,5.0,1.0000000000000003e-05,0.3890334966336894,605,0.9786825532081472,0.0,0.0,-0.060582536824273885,-0.053820820435914025,-1.5700878730278152,-0.3035705470928654,-0.5527997565673266,-14.236103433123844,-0.06609991232410792,0.5009481123918742,3,False,False,True,True,False,True
2026-04-21,2027-12-17,280.0,C,706.8800048828125,415.94,420.94,418.44,2.0,11.0,1.0000000000000003e-05,0.39610683293612015,605,0.9786825532081472,0.0,0.0,-0.06123604025027555,-0.053820820435914025,-1.5700878730278152,-0.3008634398144887,-0.5473597530264722,-19.339012077535187,-0.09180963948740424,0.5036111060584332,3,False,False,True,True,False,True
2026-04-21,2026-04-21,721.0,C,706.8800048828125,0.01,0.02,0.015,1296.0,1917.0,0.16211775390625,1.0199750948105093,1,0.010334761419799846,0.004572729186702116,0.010148563879235815,-0.08356109175448385,-0.006346373466269434,-0.6925203321649076,4.952191651349858,-0.1867831128042448,-0.34753927471912505,-0.048202389253361407,0.5176037744969503,3,True,False,False,True,False,True
2026-04-21,2026-04-22,707.0,C,706.8800048828125,2.52,2.53,2.525,7912.0,1616.0,0.124032197265625,1.0001697531637033,1,0.49741273856639606,0.08692643861757371,0.14759948911099172,-0.9777124541755446,0.38697333520671656,-0.898695838753181,-0.36496029691508775,-0.2319441190570933,-0.4255448962398716,-0.1541828775568819,0.6329022701555265,3,False,False,False,True,True,True
2026-04-21,2026-04-21,718.0,C,706.8800048828125,0.01,0.02,0.015,11474.0,3685.0,0.13086806640624998,1.0157310930290508,1,0.011921757886113257,0.00641395270468741,0.011491003814669734,-0.07668818136617148,0.2209506034440331,-0.8616899785963116,4.952191651349858,-0.2195269449650566,-0.33711190790223,-0.059090595760146226,0.669828456498144,3,True,False,False,True,False,True
2026-04-21,2027-12-17,205.0,C,706.8800048828125,485.0,489.43,487.21500000000003,2.0,8.0,1.0000000000000003e-05,0.2900067883996594,605,0.9786825532081472,0.0,0.0,-0.05143348886025054,-0.04863953050261606,-1.5700878730278152,-0.3237834562459105,-0.6324634832450308,-18.065382411364624,-0.07392408195288248,0.5250618641765793,3,False,False,True,True,False,True
2026-04-21,2026-04-21,717.0,C,706.8800048828125,0.01,0.02,0.015,18578.0,3746.0,0.1211025390625,1.0143164257685648,1,0.013124307428990113,0.0075325522880737876,0.012488030010856212,-0.07726581134027016,0.3930436574702424,-0.914555493106125,4.952191651349858,-0.2297931899973481,-0.586969452296561,-0.11012558014464931,0.7403371288445371,3,True,False,False,True,False,True
2026-04-21,2027-12-17,295.0,C,706.8800048828125,402.5,407.23,404.865,3.0,2.0,1.0000000000000003e-05,0.4173268418434123,605,0.9786825532081472,0.0,0.0,-0.06319655052828056,0.02389852856355536,-1.5700878730278152,-0.3029995698986997,-0.5312399525242372,-19.522738010769217,-0.0956809346946103,0.5585812199539196,3,False,False,True,True,False,True
2026-04-21,2027-12-17,305.0,C,706.8800048828125,393.5,398.41,395.95500000000004,6.0,5.0,1.0000000000000003e-05,0.4314735144482737,605,0.9786825532081472,0.0,0.0,-0.0645035573802839,0.02389852856355536,-1.5700878730278152,-0.29724284747980984,-0.5206602606230206,-19.513555299591985,-0.09770823159233273,0.5569869154669198,3,False,False,True,True,False,True
